id,comment,program,time
딩또런, 피디님 먹방 기대할게요 ㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061917
꼬물꼬물, 피디님도 같이 굽는다구요?,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061917
딩또런, 네네 버터에 구워주세여~~~~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061917
꼬물꼬물, ㅋㅋㅋ🤣🤣🤣🤣🤣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061917
이사베논, 먹방 기대,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061938
ksk, 고생하시는피디님좀주세요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061938
어머님은짜장면에밥, 피디님 먹방 잘하시나요?기대할께요👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061938
딱지치기, 먹방 짱~👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061938
딩또런, 넵 어서 먹방해주세여 ㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061938
딱지치기, 멍멍이도 기분좋아하네요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061959
어머님은짜장면에밥, 버터의 꼬숩네와 오징어가 환상이네요❣❣🌟⭐🌟⭐,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_061959
딱지치기, 저요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
어머님은짜장면에밥, 손👋👋👋,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
꼬물꼬물, 몇마리예요?,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
ksk, 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
딱지치기, 핏줄보여요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
네메시스, 진짜 신선해보영ㅅ🙋‍♂️,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
딩또런," 5미, 10미 있어요~~~~~",국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062019
어머님은짜장면에밥, 따뜻한 방송이네요🌟💗⭐💖🌟⭐💝👏👏👏,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062040
어머님은짜장면에밥, 촤르르~~~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062101
어머님은짜장면에밥, 지글지글~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062101
딩또런, ㅋㅋㅋㅋㅋㅋㅋㅋ와,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062101
딱지치기, 소통도 잘하시구 먹방도 잘하시구 잘생기시구~♥,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062122
어머님은짜장면에밥, 시간순삭😭😭😭😭😭,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062122
ksk, 가지마세요연장해주세요넘잼나요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062143
딩또런, 맞아요 저번처럼 연장해주세요 ㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062204
렝, 우와 좋아요 🙂,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062204
딱지치기, 혜자스러운 방송,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062224
네메시스, 👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062245
어머님은짜장면에밥, 처음방송보는데 따뜻하고 잼나는 방송이네요❣❣💖💝💗🌟⭐🌟⭐👏👏👏💜💚❤🤍💛🧡💙,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062245
딱지치기, 버터향이 여기까지~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062245
어머님은짜장면에밥, 쪼매있다가 재방 보아야겠네요~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062327
어머님은짜장면에밥, 꼬숩네가 여그까정~~~,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062327
딱지치기, 쫄깃쫄깃 하니 부드러운 오징어~💕,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062348
이사베논, 꼬숩다꼬수워~!,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062348
딩또런, ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062348
질문한다, 먹고 맛없으면 어디다 전화걸면 되나요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062348
ksk, 어찌지요이빨에무엇이끼어네요미남얼굴이좀,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062348
딩또런, 전화할 일이 없을걸요 ㅋㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062408
딱지치기, 속살이 맛있어보여요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062408
딩또런, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062429
딱지치기, 잘언보여요ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062450
딩또런, 으아🐵🐵🐵,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062450
ksk, 빠져어요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062450
어머님은짜장면에밥, 갑자기 영구얼굴이😁😆😊🤣🤣,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062450
딱지치기, 아~~미쳐 미쳐ㅎ,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062511
딩또런, 이번꺼 진짜 잘구워진거 같아요,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062511
어머님은짜장면에밥, 우~~~~와 증말루 잘 드시네요😊🙃🙂😄😁😉👍👍👍,국내산_당일바리_영덕_대사이즈_반건조오징어,2021-12-09_062532
