id,comment,program,time
눈누난나, 저는 @스프레소 기계를 2개 사서 집에서 회사에서 쓰는데 곰팡이가 생겨서 그 이후로 못쓰고 있어요 ㅜㅜ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
하트, 질문에 답도 알려주세요^^,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
fisty, 싸와디캅 bkm,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
행복맘, 냉장보관 안해도 되요?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
하트, 냉장보관? 실온보관?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
퐁퐁, 공유~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081548
홍게먹자, 말씀이 청산유수 ~~~~~~~~ ㅎㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081609
홍게먹자, 오 실온에서 1년이요? 대박,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081629
셀링선셋, 아랍 왕실에서 마시는 커피가 코끼리가싸는 똥 속에서나는커피가최고인데 ㅡ도이랩콜드부르더치커피가 이커피와형제정 도이니 대박!대박!ㅡ우리아랍왕자됩시다,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081629
하트, 댓글창을 못보셨나 봐요ㅋㅋ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081629
퐁퐁, 아~ 개봉후 빨리!,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081629
퐁퐁, 저두 오늘 처음바요~~,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
하트, 카페인함유량은 어떻게 되나요?,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
홍게먹자, 아랍왕자 ㅎㅎㅎㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
퐁퐁, 태국커피 디스펜더있는커피,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
하트, ㅋㅋㅋ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
눈누난나, 바쁘신와중에도 대답 감사합니다 ㅎㅎ,☕_싸와디캅_도이랩_콜드브루_더치커피와_갈릭_디저트,2021-12-09_081650
