id,comment,program,time
친절한동글씨, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
m9250, 반가웠엉,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
오오, 오오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
uripin2916, 잘봤어요~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
황소청년, 수고 했습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
suk, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
gurutaggi, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
친절한동글씨, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
순살치킨, ㅎㅎㅎㅎㅎ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
핑, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
O코룽코룽O, 품절,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
곰이, 방송 잘봤습니다~,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
천사입니다, 담에 봐요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
콩댕이, 감사합니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
승승장구, ㅃㅇ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cpt478, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
꼬꼬, 품절축하해요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
amoryssong, 하잇,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
good, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
O코룽코룽O, 대박이네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
최강삼성, 수고하셨습니다.,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
amoryssong, 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
cpk6187, 잘보고갑니다 수고하셨서요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
RIO, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
타임, 수고하셨읍니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
amoryssong, 굿굿,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
자축인묘진샤오미, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
척추측만증, 라이브응원합니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
꼬꼬, 응원합니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
beca, 대박 나세요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
수달귀여웡, ㅎㅎㅎ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
yoxi sulhee, 추카추카,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ghw, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
샤라라라랑, 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
ljh, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
안녕, 잘보고갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
현이, 짝짝짝,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
joo, ㅂ2ㅂ2,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
홍홍, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
good, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mini, 잘 봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
jsu, ㅃㅇ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
도토리토리, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
yozm, 오 품절,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
taeo, 잘보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
사람, 쌀이기 때문에 가능한 시청자수 같아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
미미, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
좋은날, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
kam, 잘보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
꼬꼬, 또만나요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
가을하늘, 감사합니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
taeo, 너무 좋네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
수달귀여웡, 수고요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
스냅, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
미세기, 너무잘보고가요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
딩가라떼, 잘 봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
woa, 방송잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
mil, 좋은 상품 구매해서 기뻐요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
오리알, 좋아요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
캐시, 잘보고 갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
다시내게올까, 품절~~대박!!,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
톨이토리, 대박^^,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
kmu, 2시팔도유람 좋네요 나주쌀 최고,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
열무아빠, 와이마트,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
갑부집딸, 바이,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
시아, 또만나요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
장원철, 2021120998571651구매내역,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
또랑, 수고하셨습니다~~^^,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
m9250, 품절축하요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
바람직한, 오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
여느날처럼, gg,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
사랑사랑사랑, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
해와달맘, 수고많으셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
진진자라, 수고요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
하늘바라기, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
wjd, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
미세기, 20kg 품절이네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
은월, 역시 20kg이 대세뇽,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
idsea, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
꼬꼬, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
사과나무, 수고하셨어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
세잎클로버, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
닝, 와우 품절,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
해밀, 품절 ㅊㅋㅊㅋ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
csb807700, 잘밨네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
똥글빠, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
flo, 역시최고네요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
푸르딩딩, 20 대박,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
장원철, 사버렸다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
눈맛, 잘보구갑니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
kktkmm, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
flying, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
잉소연, 대박 품절,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
뽀잉뽀잉, 가격좋다앜,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
sds, 잘봤습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
잉소연, ㅋㅋㅋ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
다둥맘2, ㅎㅎㅎㅎ오,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
퍼즐나무, 방송 잘봤습니당ㅎㅎ,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
bon, 수고하셨습니다,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
얌얌, 잘봤어요,2시_팔도유람_-_와이마트_나주농협_머드쌀,2021-12-09_055939
