id,comment,program,time
호룰룰루, 면치기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074736
호룰룰루, 와 소리..,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_074757
songglass, 겨울에는 어묵탕이 최고죠~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075025
songglass, 맛있는 어묵,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075046
오늘느낌굿, 배고픈 시간에 딱...,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075107
낯선남자, 국물 맛 어때요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075128
낯선남자, 얼큰한가요? 짭쪼름한가요?,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075210
낯선남자, 기가 맥히나요?,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075230
낯선남자, 오~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075230
hyooo, 맛있겠어요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075251
낯선남자, 쏘주 2병 각인가요???,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075251
낯선남자, 뚜껑 긁었으면 말 다했네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075333
오늘느낌굿, 뱃고동이 울리네요...,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075354
여시토끼, 쿠폰할인까지,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075354
여시토끼, 가격 정말 좋네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075354
여시토끼, 소주 떙겨요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075354
muw, 다양한 어묵들~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075415
muw, 종류별로 즐기는맛,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075415
muw, 어묵 우러난 국물도 맛나겠어요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075436
레오나르도디카페인, 버라이어티 방송~~ 찐방송,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075436
오늘느낌굿, 진실의 콧물 ㅎㅎ,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075436
낯선남자, 신뢰가 갑니다.,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075456
마우, 어묵탕 + 소주 최고의 조합,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075456
마우, 술상 딱이네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075456
마우, 밥반판으로도 맛날듯,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075456
레오나르도디카페인, 일단 함 묵어보아요~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075456
모래성, 날씨가 추워지니까 국물 생각나네요,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075723
레오나르도디카페인, 귀염귀염한 애들 반찬으로 묵어보자요~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075723
jos, hola saludos desde Murcia España 🇪🇦🇪🇦🇪🇦,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075826
모래성, 쎼뇨리따,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075847
모래성, 아리가또,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075908
평화정밀, 가격 좋ㅅ아용,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075929
평화정밀, 가격 굿,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_075929
레오나르도디카페인, 맛난거 소개해주셔서 감사합니다~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_080011
pacemaker3138, 와우,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_080011
레오나르도디카페인, 바이~~~,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_080011
꿀벌, 빠이빠이,내가_끓인_어묵탕⭐_추운_겨울에_뜨끈하게~❤️,2021-12-09_080011
